farm_size_acres,years_farming,crop_diversity,yield_kg_per_acre,yield_consistency,irrigation_score,drought_resistant_crops,soil_quality,monthly_revenue,expense_ratio,savings_amount,existing_loans,repayment_history,seasonal_revenue_variation,market_access_score,value_chain_participation,training_hours,coop_membership_years,advisory_visits,creditworthy
10.11730508649365,8,4,5452.467534470746,0.7233873125957936,0.2057943769894217,1,0.6652816127136325,180827.24906847245,0.6557680971173959,7246.619347301088,0,0.7657797104777739,0.15802615785616944,0.9483020230894099,0.9597521044003566,96,6,4,0
2.9801568235315004,18,3,4326.74476460232,0.8292168802476063,0.7415661084668296,0,0.7099580348001594,22808.486191843254,0.8717826085784885,15237.411615360248,0,0.7915760887301329,0.14827492206478912,0.4509804197369095,0.9689681303219958,29,3,10,0
1.799837348121891,28,3,4300.474359610828,0.7300844785104845,0.5466772648973117,0,0.3059469050250466,5566.318208106245,0.4209401969193878,9946.210193923795,0,0.9925882154290139,0.3511194590812151,0.47894942051614253,0.625641628202522,23,8,7,1
31.99721183737195,20,1,4622.207144043402,0.6157077656966609,0.8844787275967592,0,0.8327041880646886,86515.54177574358,0.6515341613160142,23863.74836480602,0,0.9113216632487725,0.10004745796434,0.5079141601675714,0.38471164986523654,86,5,12,0
5.8957025226221536,15,4,2861.166882219231,0.7087994421377424,0.5539932555031309,0,0.7991100043032185,24981.7637680549,0.6921123944158591,388.4871471014679,2,0.9136575184759612,0.1073277370414175,0.8379766679079912,0.13315312895629994,72,8,10,1
7.905258766714606,27,5,5039.111787420268,0.6025516173626363,0.5345592191563087,1,0.5564004703445655,51592.11338334833,0.8600984930371369,1890.238029678855,2,0.7284056124183768,0.2558212542504381,0.5993245412094208,0.3855480013404029,2,0,16,0
1.777578089230018,7,5,3924.23571346454,0.9913419148227427,0.1954580003683999,4,0.3370551548981728,74896.01160908624,0.4245792618107138,454.8502008092333,0,0.9196295109468076,0.376539945710465,0.8735342368214329,0.942955454735619,99,3,14,1
4.287128988591921,11,2,4670.480617241213,0.986298883927899,0.16622936205165872,2,0.8284527778495352,30882.82719360778,0.686749792467608,1377.1541625384255,2,0.9218032998865915,0.37801575059896153,0.8493975986490518,0.8897970805923896,47,1,0,0
8.255854538575212,20,2,2928.1427669598443,0.7580621189889221,0.9164891511155142,2,0.9686226123346926,12182.541182639596,0.8268149642639786,22707.30104348439,0,0.8979235055219896,0.27204730944307626,0.9506432959372264,0.5236596620628786,70,5,18,0
2.337323386100491,16,5,2446.2412339839357,0.8913483417358583,0.32783819885003407,0,0.4681061172154099,58437.51704261019,0.5209638640596184,3699.5550751803607,2,0.7685308887993625,0.37642944264182787,0.8296229085728384,0.537007286593924,21,3,15,0
10.758520210230284,4,5,4817.889658025028,0.73832243936417,0.37208225496289593,3,0.5264672296159265,22043.11324175637,0.8381461742619687,547828.9193928862,1,0.8269108537246554,0.3084384718320502,0.33633781876834395,0.3089203495949695,13,8,18,0
4.052610778439395,6,4,4376.409526097516,0.8684372628343904,0.7598236584283884,1,0.42866902263727047,43732.981359454265,0.40952170463714593,4388.807084389543,0,0.9538829364008876,0.4907725667189261,0.8860968915893408,0.4545078900704814,47,2,12,0
5.5196047264987635,26,3,3097.94844564249,0.9221720172183916,0.33882348242280735,0,0.7038552863413877,2556.1804873496994,0.7662273145668649,3358.950191596268,1,0.9010604888021879,0.16498408553473323,0.9566508176937878,0.7144484939393951,28,0,22,0
4.048285215066863,22,2,3130.3369187253056,0.9787024978768963,0.9520624466390027,0,0.40838897625321846,34440.267202680814,0.8665566105843265,3686.2532392970975,0,0.9198306504999707,0.3402669070822423,0.9955824347847684,0.4024307256477919,49,0,21,0
47.10024414285001,26,3,5125.43478441477,0.7600849103398688,0.7379277689988003,1,0.5493357604229656,11630.824937506268,0.7285988308200311,832.4578702603043,0,0.8762123200377426,0.29649551038040145,0.3876873158927256,0.18798387207603384,79,8,22,1
7.289994381172695,3,4,2810.588107132672,0.913319193182419,0.59742924257342,2,0.7879091097539841,115071.57869770263,0.619514621990224,2655.336785723855,1,0.8348759797335334,0.17778653786307777,0.7292912885285742,0.5408595788250777,97,8,3,1
2.5658481097424084,9,5,5642.672953255964,0.7063713802528475,0.8808951605447525,1,0.6920811881065438,41072.22362853795,0.42244050823635904,28440.687411813353,1,0.9277156030201325,0.39999617285668143,0.43962106611891155,0.225336911454328,9,4,10,0
16.81960065687278,28,3,3099.3792653521314,0.9961329215174594,0.04960590834948275,1,0.5705237950295546,27997.14293314949,0.8600569066613144,3744.117932833134,1,0.7203777443098914,0.21020320797279812,0.48375674863881923,0.9742875560126001,70,1,17,0
2.179632642592645,10,5,4638.391925608383,0.6103078395057404,0.25706269218920874,2,0.5941747212652793,35821.73078309972,0.6351481113457874,609.7692093403782,0,0.9019482198340792,0.25268392763741665,0.8219090367560005,0.3903399140119541,88,8,17,1
9.10536313125942,14,5,3671.3815242510154,0.8414115226004484,0.46503633422090995,5,0.6934776178362606,8115.727681745889,0.414498372167974,468.6380673154291,1,0.9991613523552038,0.249932227835012,0.9843674023893423,0.9096649716091162,26,7,9,1
1.0411541694483,11,1,4603.187431082343,0.8638023926605308,0.22697853947152102,0,0.3041053095210129,111664.78715258488,0.744910535664381,1211.4778011761964,1,0.9340575788404095,0.19768178927517954,0.7163988510241159,0.2255539966036243,78,9,16,0
1.9577854286507597,18,3,3455.8859978858072,0.8752182228296514,0.7439051873021519,2,0.3549569079175269,161356.32842225465,0.640918626788129,3455.5152916245042,2,0.7871690534732365,0.2722821326793621,0.895409128875573,0.18920900530577645,95,9,12,1
8.99673052080079,22,3,3837.207093927706,0.6481550315156356,0.9192080310537252,1,0.916880647434108,32627.58941599947,0.4621726587212054,32440.8292653389,2,0.7833458484116141,0.2893383523710473,0.30621866268017955,0.6169011290397374,27,5,13,0
15.46325524214881,12,5,4040.919175395721,0.9754119133892521,0.4237701199309234,2,0.3545152923639035,108055.85718604915,0.5071359046551298,204.18423872406788,1,0.9001655831780376,0.397688669123723,0.32564214789473345,0.7793790783033206,8,6,6,1
8.770276038391662,23,4,2997.8125442185274,0.6724733116200331,0.34213260011189495,0,0.7947625173473536,12467.141737910415,0.43224534022792316,1572.3827833752825,1,0.9687562771025591,0.40602742975081485,0.7177070361281044,0.5667645638523757,70,5,9,1
6.5820860081523405,12,1,4740.824345420126,0.8491013612959364,0.9615507321375663,0,0.9440267148763368,9925.73773499673,0.6871467698542868,3978.340449644467,1,0.8733849222543528,0.16342238731666484,0.5722881711203074,0.22979568360525937,79,4,2,0
5.467909152936666,13,5,3486.786433528415,0.689070431649234,0.44485243282754083,2,0.48947852301121175,22946.592940787094,0.7110147396260047,76.14112031596738,1,0.8582206861510175,0.33710891973101287,0.9228304704812076,0.03789436288399606,25,3,1,0
1.684515540878056,25,2,3771.4000846599815,0.7228865668085084,0.4890484004492832,1,0.5593440059416599,34028.06956256295,0.6528711491777222,562.7319665602136,2,0.7481152401531014,0.4584791193117582,0.5113873391600137,0.6182888211910051,98,6,18,1
3.597200095495114,13,2,3005.6506253914877,0.8185834166912498,0.35164987234190537,2,0.6982449840913014,14853.834386660783,0.8085510665013075,765.2655674111271,0,0.914637086607945,0.14351464355382434,0.6024357192528331,0.1310372253655483,80,3,6,0
4.6616116176236275,19,1,1437.6663412046896,0.7668773674258306,0.9095484730121384,0,0.9171962787470092,37713.303545070754,0.8305044106540068,606.715056873536,1,0.9106895858913673,0.28916561781365546,0.6695364384820977,0.3431763870323312,86,9,4,1
21.26626950551351,26,4,3808.972237399831,0.6640902403906025,0.5689554832818507,3,0.959333911082294,29923.203106994417,0.7078121983415633,4375.513179320794,1,0.9900854177001543,0.40014124896333714,0.4911271830203733,0.6757847536712315,7,9,2,1
10.41886692040505,19,5,6412.615421612916,0.6683745609683392,0.7621745871816447,3,0.8176942736778876,8116.815891870021,0.4063782398537153,2162.198443514368,2,0.7900576552916992,0.3445965337529373,0.935946407217306,0.09802344058293189,1,9,1,1
1.2673902242392865,23,3,4784.604287898024,0.7672579152651199,0.8118067183508864,0,0.3606338325982858,37004.43382117612,0.7476148278738679,981.8394428144752,1,0.9269336429102595,0.14023426263864958,0.625173509260668,0.1272514797839558,94,8,22,1
10.217316423198293,14,1,3980.7396202656055,0.9029131913102003,0.3418490419172582,0,0.7684079088743956,52236.05490953127,0.6089996084601759,7015.836662778934,1,0.8302195783592887,0.258642450140389,0.5969089263833118,0.06166620730740413,56,4,21,0
5.027474243776315,4,4,3737.109170791732,0.9591858587391154,0.43369433132038004,2,0.5872126053108634,26146.466016562656,0.6827787416131935,93540.46807651178,2,0.8675418374848405,0.3028957992867456,0.8948271342540328,0.9960791289068266,51,7,5,0
3.754961378063301,13,3,4022.4658928120466,0.6336510649037531,0.8484717744062646,0,0.629490699643743,69748.2844206697,0.7245403010094422,79103.55006612814,1,0.9449361566801675,0.4983382406865092,0.5183848811535289,0.38707676860158124,57,5,13,0
13.621865905988168,8,2,4547.11911517521,0.7572415630237604,0.36325535167581025,1,0.3344038732416239,6519.78191996415,0.5751183071635384,63.71732195778766,1,0.7665985135056926,0.1714431637294611,0.8722257411576726,0.9057951677346345,95,3,6,0
20.71793028114763,29,2,2819.1871846911554,0.6400982254891506,0.7939351334518513,0,0.4337434975424507,35170.05967171728,0.8585492525858971,9453.538243098881,2,0.8028606218582245,0.49296950686404506,0.3855909969049446,0.2935856384242821,92,2,21,0
18.751619445552933,23,3,5114.321694668872,0.6066369922530391,0.9409923225744371,0,0.8533595252735533,6834.3680954947695,0.4669874333748906,2087.9821912520765,0,0.9319926010592791,0.25045991369177756,0.4279519733554297,0.7532025651404958,2,5,1,0
3.192430301630912,21,1,4715.381315441244,0.8646874730575826,0.623210373068007,0,0.6177711831335018,7229.452902120589,0.7357559036405188,4065.57590393027,1,0.8711373745863582,0.18012819442952854,0.9655891663202143,0.2190666163123789,7,0,10,0
5.423750900442165,23,2,4718.185725707935,0.8409797767866352,0.7416272874518889,2,0.5111635691418042,11720.200450411909,0.40217978997829024,1344.0381860444154,1,0.727726875071521,0.2656436328495984,0.8897132435653956,0.49832470964825026,58,1,20,0
10.290935213723959,19,5,4438.475738809727,0.6652076455259545,0.8050973120411349,4,0.5688133517754707,8586.442771183998,0.8623255527025904,3771.308339053133,0,0.8290557600335539,0.34559804961392687,0.5715292310194844,0.8246157392957796,1,6,2,0
19.600304995736394,12,3,4019.61665769399,0.6935251332372256,0.8450396488966425,1,0.8980796593279761,12733.660270095113,0.45625206661904577,4035.2147138729183,2,0.8759899938919049,0.18539895756439836,0.7469195141019206,0.8163343988950826,94,3,8,0
4.576002324961919,18,3,4672.86123596682,0.6094831014578074,0.39505333785679597,3,0.8242993121834699,17780.358807948287,0.44744211507378734,936.4503325580743,0,0.9728551949335158,0.2165756333208511,0.9600791326016691,0.7942807173626745,61,4,7,0
6.137030684642352,6,2,4591.814133741378,0.9339788822777615,0.05126345917599817,0,0.4906207780267579,50876.402316788925,0.5665038165261221,496.3418506520589,1,0.7565464149815916,0.44181860069411594,0.44830123200485894,0.8237344130385529,48,9,10,0
2.4440708395958453,18,1,3645.959289058976,0.9898762384194206,0.4018762712367395,0,0.3822512881486613,15975.96942513882,0.5867831430195403,1215.1327812234213,0,0.9417858905132448,0.4996037846675472,0.34130732915610046,0.21147228130587925,19,0,17,0
2.233999274558481,19,5,3426.398227103099,0.6541838147178763,0.6737562297840898,1,0.4763987551508502,4511.451825539196,0.5071500361614394,4762.454801606191,2,0.7391873449229773,0.22726907659937057,0.6762276451537137,0.48221627256038646,28,1,0,0
16.651924950628704,22,1,4101.856295261987,0.6925900855061192,0.4503503857807928,0,0.9445295157383136,68876.32930307895,0.6925608304635624,9877.282312995969,1,0.7726706980227421,0.15954272157997612,0.3998178150645153,0.4848714745971586,16,3,14,0
28.68114759119312,5,4,5549.020151495188,0.9473638095787736,0.7489631508603986,4,0.7071121864948287,9536.767460314328,0.6214570490209819,16427.26863521241,2,0.7730031650470369,0.4172683279976167,0.43112336489796255,0.8905024873479125,73,7,3,0
6.875675397884106,24,4,2760.892924346099,0.9705855191824739,0.3569824294686639,2,0.673436146121348,20770.30440787439,0.41708779452054373,1109.450308264885,2,0.9632437587726498,0.3401822749100581,0.9240774328121055,0.2968918293994288,21,9,3,1
20.15662256947157,9,2,2532.4747342475603,0.7678509531227241,0.6347441411040295,1,0.717475519784723,34424.93746166905,0.5598260311276504,5258.962982114106,0,0.7597053076044961,0.14016045735024046,0.3051824210514239,0.9314958933890483,5,3,9,0
10.608292695774537,27,2,4164.760841236517,0.6202489889076296,0.18641980485397458,2,0.5562197860225606,26892.70712943107,0.8052164567865853,20435.01610091081,0,0.9360882180956227,0.47870859257440845,0.8717740185247078,0.45079573630609904,61,2,10,0
3.8762967244531814,3,2,4050.887701856018,0.6157567334771278,0.7493694366449569,2,0.8649749142236589,65787.13276595298,0.7448507674309344,30674.586525539675,2,0.8385419602058859,0.1312198113599568,0.6618655434349252,0.6697870031774188,97,2,17,0
10.605742561496045,28,4,4173.341664370409,0.8295799464276041,0.5456959688130258,1,0.6663003745101748,35560.94070832309,0.7624354267899403,2650.051338302503,2,0.9997272303391933,0.3501425606534565,0.6915060713517103,0.26888311227933437,30,4,22,1
34.39931207865813,10,1,4243.9531979085,0.7571580435572716,0.20406438854660058,1,0.3817235319381569,9308.566836116459,0.7490584620417617,1916.271308693442,1,0.9517274495956316,0.2695749023574326,0.7702375723194537,0.4102981068313073,61,2,14,0
7.129021306863077,19,1,3776.7977453651947,0.6114609710310618,0.29191117349780726,0,0.3903455873803441,194572.89902241743,0.5554865106915167,4368.821043838734,2,0.9219109403343454,0.3226495672959744,0.6020114946156072,0.7098009320691404,11,7,2,0
35.32686263897911,3,2,5489.863438602082,0.8333009569250227,0.7486087085818324,2,0.6758014025518329,26751.169295182026,0.44983196103838796,299.04230575619187,2,0.9612178919956587,0.18528567826405778,0.3809283217346903,0.5127471418510093,11,4,6,0
0.5380815749088899,29,5,2399.0960215234845,0.6045210146356089,0.4826012356615207,5,0.9555991526495873,19008.84684837999,0.536233592016548,2023.8986963190457,0,0.89020911778151,0.3752441597002607,0.37197415666337663,0.9307080116883338,62,6,6,1
16.808799085307513,29,1,3171.5029752197543,0.9149487832597092,0.2160314403930722,0,0.5158464851733391,57752.70245551067,0.8158926500925796,13215.858605223957,2,0.9530956769585492,0.4838878756533359,0.8280535394287598,0.7371249658974774,15,7,16,0
8.061076176299729,22,4,3896.7452398509527,0.7225731290813486,0.9672711903702976,3,0.9086788182014527,28267.017537838394,0.8902353988915356,10763.265350216378,2,0.7783380542084367,0.28337034961796626,0.4547246002870994,0.5644029255105999,24,4,21,0
5.479383800833548,15,3,2356.8111888458325,0.6161032012036928,0.7151250198168879,2,0.8348669106052156,32834.274167831085,0.6469235073707806,1736.2185693043614,0,0.7293109633303224,0.3091833110272909,0.31967117853235094,0.8866697566522082,21,7,19,0
8.099163433545773,1,3,3824.145595567929,0.8353408883932614,0.9571348325397961,1,0.47346871003483476,266248.1369474145,0.40485017746152113,4607.48024598671,1,0.8847796021260006,0.19592466822755253,0.9857297223692587,0.6655563887887443,90,2,23,0
1.0125086725051986,7,3,5661.470165728018,0.7590737657732218,0.4271050453603432,0,0.32543852382136973,16728.657935825544,0.47002240606711454,572.8932043028504,0,0.8304071177990757,0.45674719350043247,0.9862740635524854,0.6473204734204323,87,6,15,0
5.931802395835836,12,5,4020.886488295962,0.9895201653428598,0.47510034069172047,2,0.3712930855996679,16030.350425705677,0.5610402876581329,12173.105090455065,0,0.8279322385877296,0.48846976205598336,0.5646989361406458,0.24637133314762727,75,7,15,1
10.560414944699348,17,2,4230.700905718683,0.8176794650014809,0.8979552161850192,1,0.8099457536932082,24749.944164449746,0.6892926742964749,2551.296978137168,2,0.8580243557290138,0.41451875403442173,0.31786669118997923,0.3948569655282109,17,6,7,0
32.39143528317222,21,4,2739.8352348274198,0.7100956724148033,0.5250493402453846,0,0.4397688166284527,64312.92722965449,0.437546822902657,1716.5935238359145,2,0.8084147834696627,0.3171094008639216,0.8090852610149248,0.6833036526040215,44,1,2,0
4.400551094038413,26,5,3383.6385919605227,0.8837755458535899,0.7072789119056672,2,0.5598896443537756,4882.760278651709,0.8716786493549409,1445.9941076986768,1,0.8878178594328487,0.4827187298034523,0.8817084423399684,0.8917917114831578,79,7,19,1
3.2920365884525546,29,4,3624.803619676063,0.7085968010170846,0.25217287749552997,1,0.6511894162044973,3085.4232052129883,0.5825418366422004,2628.6147258589845,2,0.7091705102042889,0.16154002214691074,0.3875095830810668,0.3155474736449152,67,5,14,1
4.473821461199297,24,4,3682.284903243766,0.961697316563026,0.44672646870264054,1,0.8078277179151139,12245.14400196817,0.8562921089624116,1217.1224572303377,1,0.990967402564529,0.2913963439580874,0.3948210304364654,0.2154856219429847,11,9,0,1
18.456232488570258,20,2,5281.643795003769,0.7498887882029506,0.12344986581035511,1,0.37926185628138775,4298.739163699884,0.7902609013785109,11117.615062498839,1,0.9774126976136711,0.3150422826905652,0.8755567997877534,0.5936959788158558,48,2,9,0
10.26511352320064,5,3,4557.691060725125,0.8199474251104821,0.20598003587696168,2,0.584456483694223,14402.666650387979,0.7777186362577906,1352.1252650397616,1,0.9805810487745801,0.2967665679009507,0.9453351721006644,0.06719709810271313,32,3,1,0
4.3502781963211925,4,2,2888.5420430629683,0.6202292415296915,0.000943415267631087,2,0.6395510363998868,36406.3939486704,0.703359789891116,72108.57094856113,1,0.8095010486751155,0.4209673148714813,0.8535283856719047,0.7145417014500052,85,6,6,0
12.345201352495712,28,5,4246.504778432005,0.7704484951808923,0.03926505164866023,1,0.6785789447800777,9038.523735428882,0.7133919085259224,55849.78790809615,2,0.8595672872977299,0.3681611564065457,0.4405214644186707,0.7031385432874808,62,2,13,1
8.142339522512847,12,5,4498.221748496785,0.9329454158643979,0.9772838231769293,4,0.8728524489766516,5287.883885716411,0.7190016176081241,501.1537901216326,0,0.9862391809172726,0.1506633863673047,0.5880648536039546,0.3549660309861551,17,0,15,0
19.46552574644274,20,5,5140.149038521266,0.9222595221453368,0.2423536951367623,2,0.42017473653025184,23607.911354311876,0.7143606935127911,3426.890395956747,0,0.970703816928276,0.23858052293722418,0.7205896981061398,0.8926776533449017,53,5,14,1
3.6617709852065254,28,2,5580.5406865683735,0.6897274235414105,0.663310709504002,1,0.8654820162786356,52184.64036105896,0.6768641156991806,811.3396394041846,2,0.9370733427703442,0.23563073935475454,0.41220543167458007,0.5021811415391275,96,2,6,1
5.324601395040515,24,4,2984.9058081721314,0.6904316284042251,0.8390996987996115,0,0.7850148993876565,4044.1495553165564,0.8932070092414445,1551.0771028185068,2,0.8221994769542778,0.32625287711717144,0.44742174484275576,0.6457649506929368,26,9,12,1
4.992275644887081,18,4,3189.142488789662,0.9269221248852947,0.5506604592365643,0,0.6891095699392715,50022.710851051306,0.7661452837128481,163546.8766047619,1,0.869301766954652,0.21658336706315878,0.4980202504479885,0.20957848193833784,82,5,9,1
1.709985775173331,17,1,2742.422141085384,0.9721593680677302,0.1531445000839562,0,0.7896695092818002,49876.54862015666,0.7884731941962606,1611.3976158151024,2,0.9378737422649943,0.14690870782156426,0.6566592892035855,0.41734033516,77,9,8,1
9.935560360341317,19,5,3765.980140893019,0.6381443685092014,0.7281164373361664,2,0.5884124172661594,57187.18433380599,0.8362314075418371,6126.94829709488,0,0.7819035986620095,0.36147306626285414,0.6575634210242833,0.8624175402697681,24,2,8,0
9.593207271897931,9,4,4466.358374446335,0.7800234557704901,0.600251410099583,1,0.39687831017768715,74494.4730875726,0.5078198813629247,8801.193251335459,2,0.8879348104684334,0.440414775414009,0.8700061635432867,0.2129395476323428,33,5,5,0
7.426936484235619,4,1,4987.334516589102,0.7349817115856916,0.7312505893473751,1,0.7660356681857571,199189.9009209857,0.4419020795475304,402.92129899966966,2,0.9483802974555571,0.47264323818636955,0.8271071404813379,0.3905743775924688,87,3,23,0
5.843984646291692,26,4,3924.0489763574774,0.9482753821829757,0.7697466228570872,0,0.6672706146799355,15427.516062901093,0.6414472182992994,539.0503882220435,1,0.9122364375198704,0.48903136706379036,0.9396149725769594,0.31807654442812994,59,3,11,1
1.7943256303466228,21,5,3680.152476745156,0.6334099658720075,0.9754103676847451,5,0.7475623603799428,24577.129148888864,0.6570403478096366,267.1887285450257,1,0.8438441893573002,0.4124467384836056,0.8830312059772174,0.15111018486478012,53,9,22,1
4.851823808412683,2,3,4151.75799224874,0.684450377023215,0.57356328002671,2,0.536599146719943,14524.055688285336,0.8145908899749589,506.770648898243,1,0.8753825078665475,0.15588097131676087,0.47771428381395825,0.28971791812753556,86,9,19,0
5.2450537175980445,4,5,3164.857098369977,0.9009873350345977,0.3416411126906018,4,0.9348066041378851,22070.051765356697,0.6218917896411679,9.973581841252635,1,0.9966026629437382,0.44124472969468986,0.5319077385127999,0.23277228357521673,4,1,19,0
3.3125647251136043,2,2,6089.538721694773,0.6205175395924862,0.6484645569002371,0,0.7111589080029038,102014.81793995608,0.6854265127721564,8858.784119211692,0,0.8805963383941631,0.2599840293529896,0.6502962705427736,0.9235936304613274,35,3,21,0
6.288447930359722,15,4,2392.338972881941,0.7970141522857157,0.06844070924262613,0,0.35978173900361166,5738.685844036846,0.6635354692567292,181386.91533693371,2,0.9356853262055931,0.3919645255169455,0.3099897941945512,0.741078804542796,53,3,13,0
11.067920254128246,2,4,4184.740578895725,0.776842813871888,0.8973973183215863,4,0.6148627934931,9310.986517177982,0.41910139187869555,4006.3724224705206,2,0.9179814293132988,0.31250720198433435,0.932731404398605,0.3161015817828243,87,6,19,0
48.724690880659296,4,2,6023.6062192296395,0.7337604715954995,0.11938101133819679,2,0.8294492383205441,87306.56474210435,0.707607448298457,175.46898108301508,1,0.9104471846588089,0.4314424534595135,0.33104094879363744,0.7633390532427098,35,4,6,0
8.79846973692642,6,2,4006.799844559998,0.7578289261275695,0.32784283788581825,1,0.8558941932125905,61085.90962741275,0.8140216428871261,824.2280358832801,0,0.9149107165342131,0.27020229313587546,0.5257088895716454,0.022139953033871396,68,7,7,0
9.559643071247635,7,3,3809.9609649985055,0.8119762347720931,0.8157453806261209,2,0.646217936934631,15319.29391576125,0.47875027403790194,1190.64006344814,0,0.8363229253844391,0.12471752429600831,0.6984223538374846,0.5265247107711399,38,6,7,0
6.858948048187241,10,4,3642.5545771895727,0.6645469433553532,0.5973123783307118,3,0.9263232995819106,51761.50478579515,0.6971658669632979,389.4869832297323,2,0.8422480523554375,0.3227294843529883,0.6624889720248059,0.2503345637346731,69,9,7,0
1.0846190124195327,19,4,3819.6083182375924,0.8287983513134372,0.3936355202774421,3,0.48736790603600827,30983.678427948802,0.6968052722232072,16653.326692300212,1,0.8403588212082347,0.16851622186706927,0.7581219249781123,0.11432207180851417,99,8,1,1
7.195717983222496,19,3,5372.84847467653,0.9221729317199945,0.4734356593750214,3,0.5874190880667866,98742.88297244346,0.4820924820281794,15070.886098800791,2,0.7099763821637823,0.48620705294116906,0.6692641227059463,0.8837585283384886,3,7,13,0
7.847776238486661,26,1,1788.1380886704933,0.9040643719160636,0.8545473932021803,0,0.9290178373982789,23730.338021947413,0.46173178686536803,295.6263755813519,2,0.772319599099697,0.3107852263301967,0.46030099799212404,0.1993405342625726,73,8,9,1
86.76836636881237,22,3,5533.433701296326,0.6615599618775094,0.34000438605989214,0,0.9273797015301051,61428.68048024033,0.8900259714882424,12710.22528307991,0,0.7463692019949648,0.32142351753490417,0.4407547314557103,0.8223910929462823,64,0,17,0
